BusinessID,premium_charged,ClaimAmount,awarded
02A79625,6512.18,0.0,0
01A79635,5210.87,12606.2828,0
05A79639,31376.05,0.0,0
06A79681,5987.47,0.0,0
06A79745,8057.99,0.0,0
02A79829,7274.94,0.0,0
07A79863,6013.71,0.0,0
01A79927,8876.48,0.0,0
03A80075,5556.75,0.0,0
03A80100,11814.19,0.0,0
05A80123,37938.01,0.0,0
05A80174,16441.04,13228.32126,0
04A80253,5213.02,0.0,0
01A80489,9007.91,0.0,0
05A80526,9685.27,0.0,0
04A80540,13291.32,0.0,0
08A80541,7795.86,0.0,0
07A80944,16709.3,0.0,0
07A80970,10616.3,0.0,0
05A81047,40873.41,0.0,0
00A81182,5766.42,0.0,0
03A81247,9736.07,0.0,0
02A81542,5537.85,0.0,0
02A81606,16317.43,0.0,0
07A81632,6314.65,0.0,0
03A81690,9342.46,0.0,0
05A81793,8276.77,0.0,0
03A81867,8381.32,0.0,0
07A82149,19167.55,30799.51831,0
04A82239,8775.07,0.0,0
05A82281,13422.49,0.0,0
01A82406,13758.5,0.0,0
05A82420,25291.91,80067.87318,0
06A82504,7502.46,14909.54262,0
03A82626,5399.5,0.0,0
08A82671,27737.78,0.0,0
07A82675,10030.54,0.0,0
06A82863,8003.35,0.0,0
03A82924,5555.89,0.0,0
02A82945,10015.93,0.0,0
01A83041,8680.82,0.0,0
07A83148,37402.69,0.0,0
04A83174,17725.85,9463.103033,0
06A83305,6746.6,0.0,0
06A83475,13437.11,0.0,0
05A83533,13441.4,0.0,0
04A83569,8764.63,0.0,0
08A83630,7969.4,9256.703621,0
07A83656,5069.88,0.0,0
04A83812,8395.99,27074.46054,0
02A83962,6711.69,61385.09999,0
02A84025,24096.78,0.0,0
05A84322,29532.21,0.0,0
03A84412,18001.01,18505.9597,0
05A84476,9091.79,0.0,0
05A84480,10480.6,0.0,0
02A84736,5261.05,0.0,0
01A84803,73691.61,0.0,0
06A84976,7729.45,86201.47793,1
07A84980,8936.77,0.0,0
02A84981,5337.44,0.0,0
06A85658,12207.67,0.0,0
03A85659,34248.1,253714.4857,0
05A85733,15302.7,0.0,0
08A85872,23588.47,0.0,0
05A85882,7098.99,0.0,0
01A86043,18490.3,0.0,0
08A86110,12527.7,0.0,0
03A86277,6519.25,0.0,0
02A86280,18345.15,0.0,0
03A86344,6315.34,0.0,0
02A86355,5156.41,0.0,0
06A86432,8865.58,0.0,0
08A86865,26622.4,0.0,0
08A87232,5159.8,0.0,0
07A87415,17581.81,0.0,0
02A87513,5197.02,0.0,0
04A87531,12912.65,0.0,0
01A87589,10235.46,0.0,0
08A87595,8658.31,0.0,0
04A87664,8849.92,0.0,0
04A87768,1027951.8,0.0,0
05A87849,9812.19,13044.94503,0
02A87915,28720.54,6084.823933,0
01A87958,9944.0,0.0,0
02A88025,6545.37,0.0,0
01A88144,33133.47,0.0,0
06A88150,6759.7,0.0,0
08A88311,20603.48,0.0,0
06A88338,28980.11,0.0,0
00A88388,5621.94,0.0,0
06A88616,8910.85,12467.22639,0
00A88698,17250.58,0.0,0
08A88725,2555147.8,0.0,0
04A88776,18183.4,24764.19334,0
08A89000,8486.56,0.0,0
01A89546,7815.51,0.0,0
07A89659,5739.33,0.0,0
07A89788,7950.12,0.0,0
04A89840,15957.32,0.0,0
02A89866,9640.47,0.0,0
04A89905,31517.81,0.0,0
06A90059,7200.11,0.0,0
03A90106,10362.44,0.0,0
06A90206,14535.03,0.0,0
05A90246,101777.35,0.0,0
01A90256,81982.08,39726.85512,0
02A90270,17120.48,0.0,0
02A90318,5443.41,0.0,0
03A90393,10035.79,404060.5955,0
06A90459,53673.89,0.0,0
02A90476,79518.02,0.0,0
03A90557,8340.06,0.0,0
05A90725,16405.2,0.0,0
04A90733,6305.69,15688.70707,0
08A90744,45305.26,0.0,0
05A90754,14787.76,0.0,0
01A90762,7288.28,0.0,0
00A90800,13020.95,0.0,0
05A90845,8436.44,0.0,0
06A90948,14238.87,0.0,0
03A90971,12143.16,0.0,0
03A91207,9350.98,0.0,0
00A91227,8374.09,0.0,0
06A91257,48852.76,0.0,0
03A91400,11626.0,0.0,0
03A91432,7195.94,0.0,0
02A91653,564758.44,0.0,0
09A91674,9718.51,0.0,0
01A91746,7486.82,0.0,0
02A91753,6750.85,0.0,0
08A91902,27778.14,0.0,0
07A91963,5968.32,0.0,0
03A91996,10767.74,0.0,0
05A92034,7052.47,0.0,0
03A92176,12154.13,0.0,0
07A92219,11143.55,0.0,0
07A92275,20516.34,0.0,0
07A92580,15181.32,0.0,0
06A92628,5101.36,37167.36101,0
05A92682,26343.42,0.0,0
08A92794,6757.86,0.0,0
08A92868,6276.98,0.0,0
06A92887,36429.46,63048.07947,0
02A92922,5216.33,0.0,0
01A93011,5669.65,0.0,0
01A93191,7763.06,0.0,0
04A93337,12777.96,0.0,0
03A93338,9715.63,0.0,0
00A93339,2691203.0,0.0,0
01A93341,6327.21,0.0,0
01A93350,10765.86,0.0,0
01A93414,6968.89,0.0,0
01A93455,9881.6,0.0,0
06A93543,5294.45,0.0,0
05A93672,14033.95,0.0,0
01A93709,6663.1,0.0,0
07A94033,44153.71,0.0,0
02A94054,15404.68,0.0,0
06A94077,10455.43,79582.95599,0
01A94106,20109.05,0.0,0
05A94123,6272.32,0.0,0
06A94166,23855.67,0.0,0
01A94259,43090.9,16753.15567,0
07A94595,14031.38,0.0,0
08A94597,19666.53,0.0,0
06A94685,5430.96,0.0,0
04A94698,9254.51,0.0,0
04A94759,12388.32,0.0,0
00A94810,12243.34,18844.22154,0
05A94867,6230.16,0.0,0
05A95168,34726.3,35210.70252,0
03A95256,29875.76,46680.87794,0
08A95322,6993.77,0.0,0
01A95354,14397.45,0.0,0
01A95554,9924.42,0.0,0
09A95627,21964.38,0.0,0
01A95681,11107.05,76116.14941,0
05A95816,6532.2,0.0,0
02A95907,16354.44,0.0,0
04A95919,20499.79,91930.09438,0
04A96051,13834.47,0.0,0
05A96142,10967.84,0.0,0
01A96149,11061.22,0.0,0
07A96168,8504.66,0.0,0
01A96221,5703.51,0.0,0
07A96223,29782.52,0.0,0
06A96351,12814.26,0.0,0
03A96707,12810.43,0.0,0
01A96946,22243.85,0.0,0
04A96959,15227.13,10780.50164,0
05A96993,6535.09,0.0,0
02A97139,5592.19,0.0,0
01A97254,15346.85,0.0,0
02A97257,5671.34,0.0,0
02A97446,7013.0,0.0,0
06A97508,7960.3,0.0,0
01A97517,5846.64,35387.53777,0
05A97519,8418.97,0.0,0
07A97531,6251.59,0.0,0
06A97689,5791.81,0.0,0
01A97755,5155.2,0.0,0
05A97931,14911.59,0.0,0
08A97943,28837.08,0.0,0
01A98005,14877.63,0.0,0
07A98087,19369.16,0.0,0
04A98201,5953.13,0.0,0
03A98295,8032.23,0.0,0
07A98321,21592.62,0.0,0
04A98349,22464.44,0.0,0
04A98478,7271.94,0.0,0
07A98488,15374.21,0.0,0
04A98497,17458.83,0.0,0
02A98529,28637.26,0.0,0
06A98595,6679.64,0.0,0
05A98606,8104.25,79194.34234,0
02A98613,6364.05,0.0,0
06A98701,5345.61,0.0,1
03A98848,22381.06,0.0,0
04A98867,100374.49,0.0,0
02A98903,5677.51,0.0,0
08A98915,10745.76,0.0,0
06A98930,22641.94,28488.42206,0
07A98969,6514.2,0.0,0
03A99000,6996.86,0.0,0
08A99032,5345.9,0.0,0
04A99192,24890.58,0.0,0
07A99365,23190.51,0.0,0
02A99528,21012.34,0.0,0
02A99603,14697.05,0.0,0
02A99649,36945.92,0.0,0
06A99723,11391.96,0.0,0
01A99853,11386.34,0.0,0
01A99943,5606.76,0.0,0
03A99978,28737.46,0.0,1
6A100001,11086.76,0.0,0
2A100058,15446.19,0.0,0
5A100064,5102.4,0.0,0
5A100196,7342.79,0.0,0
5A100205,6707.36,0.0,0
8A100348,5497.42,0.0,0
8A100606,6234.17,0.0,0
4A100620,9714.23,0.0,0
1A100730,9564.01,0.0,0
2A100811,5017.04,0.0,0
6A100818,10670.86,0.0,0
4A100875,9275.81,0.0,0
7A101049,6551.31,0.0,0
6A101067,23911.93,0.0,0
5A101247,14794.02,7484.627883,0
8A101307,8417.51,0.0,0
1A101346,11542.25,0.0,0
0A101357,8117.68,0.0,0
2A101408,5713.06,0.0,0
1A101779,9514.72,0.0,0
2A102068,14022.85,0.0,0
4A102128,6146.38,18768.03122,0
4A102147,6166.8,0.0,0
2A102210,976808.94,0.0,0
2A102314,5209.75,0.0,0
4A102330,29419.53,0.0,0
1A102397,5999.85,0.0,0
4A102483,5475.17,0.0,0
3A102772,19290.74,0.0,0
1A102930,36054.22,0.0,0
4A102940,14967.42,0.0,0
6A102957,30767.34,0.0,0
1A103007,9203.35,0.0,0
7A103026,12870.02,0.0,0
5A103175,17471.51,12057.93558,0
4A103327,8840.27,40837.20576,0
7A103439,5452.79,14891.49609,0
8A103597,11133.57,0.0,0
2A103656,25842.74,0.0,0
6A103822,5586.21,0.0,0
5A103849,10347.28,0.0,0
4A104008,5259.25,0.0,0
2A104057,26564.12,0.0,0
8A104059,6580.88,0.0,0
4A104098,5608.92,0.0,0
7A104106,18858.11,0.0,0
2A104388,5957.74,67394.58518,0
2A104515,7258.82,0.0,0
9A104520,125039.6,0.0,0
8A104528,6803.83,0.0,0
2A104530,14745.06,0.0,0
2A104552,27255.85,0.0,0
1A104631,5404.5,0.0,0
3A104720,6292.85,0.0,0
7A104739,5211.9,0.0,0
6A105007,22108.09,0.0,0
8A105092,11354.16,0.0,0
5A105113,6131.33,0.0,0
6A105120,5839.83,0.0,0
8A105185,6825.41,0.0,0
1A105204,10214.35,42071.52356,0
4A105286,7729.92,0.0,0
1A105370,7072.54,0.0,0
3A105375,9628.41,0.0,0
2A105610,10683.49,0.0,0
9A105717,1378350.2,0.0,0
1A105732,24996.61,40925.79342,0
1A105764,12741.48,0.0,0
4A105821,6634.9,0.0,0
3A105984,6330.32,0.0,0
5A106034,11787.11,0.0,0
2A106080,308621.2,0.0,0
4A106198,5311.25,0.0,0
5A106303,6639.41,0.0,0
4A106390,14317.93,0.0,0
5A106465,5298148.5,0.0,0
7A106497,9378.04,0.0,0
9A106569,8214.93,0.0,0
7A106577,8937.39,0.0,0
5A106583,37082.24,0.0,0
5A106741,15679.88,0.0,0
4A106908,11157.21,0.0,0
3A106946,40474.46,0.0,0
7A107033,5168.64,0.0,1
5A107043,12378.56,63144.324,0
5A107096,6538.08,0.0,0
2A107196,108598.64,0.0,0
9A107396,15120.24,0.0,0
2A107670,10212.62,0.0,0
8A107866,7168.57,0.0,0
2A107872,10083.24,0.0,0
4A107879,13303.53,0.0,0
9A107948,16575.15,27349.81839,0
3A107950,5085.04,0.0,0
7A108053,27903.7,0.0,0
9A108274,13181.29,0.0,0
7A108339,24380.74,0.0,0
1A108346,44799.26,0.0,0
0A108349,29182.91,0.0,0
5A108565,17015.76,0.0,0
3A108830,30171.73,0.0,0
3A108857,23573.55,0.0,0
4A108962,742174.75,0.0,0
6A109154,55402.1,0.0,0
4A109176,6620.15,43322.30391,0
5A109353,7381.86,0.0,0
2A109363,8396.2,0.0,0
4A109400,9142.7,0.0,0
2A109488,7129.72,0.0,0
3A109532,7931.33,0.0,0
2A109698,873792.94,0.0,0
4A109793,51853.21,0.0,0
5A109929,792669.1,0.0,0
8A110034,19191.4,0.0,0
8A110079,9769.52,0.0,0
4A110408,6035.08,0.0,0
7A110512,21168.37,0.0,0
6A110617,603094.9,0.0,0
7A110709,7083.33,0.0,0
1A110732,9412.21,0.0,0
5A110931,16184.88,0.0,0
3A110936,6018.34,0.0,0
8A111023,11531.88,0.0,0
4A111075,13618.35,0.0,0
2A111165,18873.12,0.0,0
0A111180,6851.06,0.0,0
9A111301,5040.83,0.0,0
0A111384,19196.32,0.0,0
1A111413,40398.03,0.0,0
7A111440,5995.14,0.0,0
2A111458,9074.11,0.0,0
1A111478,11485.26,0.0,0
1A111534,7608.77,0.0,0
3A111647,5420.85,0.0,0
5A111753,7054.01,0.0,1
2A111981,6577.18,0.0,0
7A112024,7817.5,0.0,0
7A112072,9245.22,0.0,0
3A112189,12359.91,0.0,0
3A112271,7376.27,0.0,0
6A112712,21209.02,0.0,0
5A112758,5351.34,0.0,0
3A112978,8015.62,21515.20833,0
3A113042,61760.0,0.0,0
0A113059,15740.16,0.0,0
5A113166,11654.68,0.0,0
7A113187,914950.6,0.0,0
4A113286,8206.32,0.0,0
2A113313,7269.82,0.0,0
2A113610,17768.56,0.0,0
2A114021,6813.72,0.0,0
6A114036,7410.49,0.0,0
1A114057,5744.15,0.0,0
1A114102,11163.36,0.0,1
6A114148,20911.01,0.0,0
1A114247,14264.51,0.0,0
2A114280,5797.45,0.0,0
3A114331,5762.84,0.0,0
2A114385,25608.32,0.0,0
1A114431,9307.62,0.0,0
2A114476,18720.89,0.0,0
8A114494,6180.88,124728.9435,0
6A114585,28425.84,40942.80612,0
6A114661,71844.39,0.0,0
5A114951,7291.85,0.0,0
7A115052,9511.72,0.0,0
6A115173,6185.95,0.0,0
6A115524,5658.49,0.0,0
4A115645,2133112.0,0.0,0
3A115743,9767.85,0.0,0
1A115750,10284.3,0.0,0
5A115758,1588723.0,0.0,0
3A115900,9832.16,0.0,0
2A115925,12072.96,0.0,0
7A115932,21704.96,0.0,0
4A116186,5464.13,0.0,0
4A116208,12288.07,0.0,0
1A116212,28926.14,0.0,0
9A116333,7903.32,0.0,0
1A116574,21604.29,0.0,0
3A116660,10364.08,0.0,0
7A116702,36749.45,0.0,0
5A116794,5196.63,0.0,0
1A116905,11957.69,0.0,0
4A116913,7601.31,0.0,0
7A116933,6704.37,0.0,0
1A116990,89212.69,12076.07029,0
2A117237,12184.6,65814.14396,0
7A117257,13900.36,0.0,0
0A117270,9721.12,0.0,0
8A117390,9855.8,0.0,0
7A117452,19564.02,0.0,0
8A117477,9810.11,7888.886679,0
4A117496,8552.42,0.0,0
2A117540,8527.41,0.0,1
1A117687,17579.68,0.0,0
0A117730,3934112.2,0.0,0
5A117768,5681.5,0.0,0
3A117771,15002.04,0.0,0
5A117861,14280.24,0.0,0
1A117891,7728.04,0.0,0
7A117893,7970.26,0.0,0
4A117937,77207.02,0.0,0
1A118017,25664.12,0.0,0
6A118083,16659.32,0.0,0
2A118387,11567.86,0.0,0
5A118402,7637.19,0.0,0
1A118473,5312.39,0.0,0
2A118611,9818.66,0.0,0
0A118658,23199.34,0.0,0
7A118660,59113.48,0.0,0
5A118794,7506.55,0.0,0
1A118864,5853.56,0.0,0
3A118945,5367.83,41768.90272,0
3A119036,5553.36,0.0,1
6A119204,11804.43,12909.01546,0
5A119222,20835.46,0.0,0
2A119475,8796.77,41105.34968,0
1A119544,12137.54,0.0,0
7A119575,28264.6,0.0,0
6A119606,8014.6,0.0,0
7A119763,7943.24,0.0,0
1A119814,6958.55,0.0,0
3A119827,8495.66,0.0,0
4A119980,15692.37,0.0,0
2A119997,47669.94,0.0,0
2A120002,10263.35,0.0,0
8A120031,9925.0,0.0,0
4A120224,20158.23,128512.977,0
4A120356,14388.94,0.0,0
4A120367,33976.15,0.0,0
2A120469,12311.75,0.0,0
5A120606,7077.29,0.0,1
2A120623,10211.49,0.0,0
6A120755,5483.97,0.0,0
5A120846,22169.68,34856.96164,0
7A121215,6423.92,0.0,0
6A121253,20652.69,0.0,0
6A121464,5068.17,0.0,0
3A121475,10349.04,0.0,0
9A121496,28409.08,0.0,0
2A121710,50348.0,0.0,0
7A121721,13659.14,0.0,0
9A121932,26900.92,0.0,0
3A121933,13321.34,0.0,0
3A122188,5758.99,0.0,0
6A122195,6151775.5,0.0,0
0A122266,33614.2,0.0,0
3A122298,12194.33,0.0,0
6A122465,22160.36,0.0,0
8A122467,10809.36,0.0,0
3A122508,10076.41,0.0,0
7A122816,7985.86,0.0,0
5A123056,7842.6,0.0,0
8A123074,6161.21,0.0,0
4A123075,7689.63,0.0,0
3A123174,5912.06,0.0,0
4A123289,87962.26,0.0,0
1A123390,13502.96,0.0,0
6A123610,15411.44,0.0,0
4A123695,8711.75,0.0,0
7A123744,39481.4,0.0,0
7A123766,6179.4,0.0,0
4A123934,14813.6,0.0,0
4A123993,8916.06,0.0,0
5A124143,34155.46,0.0,0
3A124218,6880.29,166776.2287,0
7A124352,9799.95,0.0,0
5A124416,1963901.9,0.0,0
5A124553,11116.24,0.0,0
0A124606,12438.54,0.0,0
8A124721,6216.72,0.0,0
7A124736,5554.6,0.0,0
3A124815,14904.98,0.0,0
4A124877,5871.21,0.0,0
8A125007,13038.43,0.0,0
0A125016,17148.01,0.0,0
8A125077,25306.06,0.0,0
0A125142,5907.32,132125.0272,1
4A125239,6394.05,0.0,0
2A125243,9682.16,0.0,0
0A125327,7699.6,0.0,0
8A125338,5449.98,0.0,0
3A125474,7533.25,0.0,0
3A125491,5053.82,8491.61079,0
8A125505,14131.69,0.0,0
4A125581,20674.29,0.0,0
3A125738,14387.04,0.0,0
2A125783,7804.77,0.0,0
1A125837,16804.15,0.0,0
8A125854,231781.64,0.0,0
1A125890,7890.58,0.0,0
5A126012,20657.78,0.0,0
3A126397,14721.67,0.0,0
1A126490,14338.72,0.0,1
5A126557,7977.04,0.0,0
6A126709,84435.45,0.0,0
2A126728,5661.98,0.0,0
6A126758,6937.62,0.0,0
1A127012,18473.12,0.0,0
2A127086,5190.94,0.0,0
1A127184,52335.63,60844.36871,0
7A127391,33201.0,0.0,0
3A127449,9047.88,0.0,0
1A127468,8995.26,0.0,0
1A127553,8157.85,0.0,0
2A127605,5630.81,0.0,0
3A127614,5696.59,0.0,1
2A127670,18027.03,0.0,0
1A127718,5522.27,0.0,0
3A127827,36572.02,0.0,1
3A127891,7314.31,0.0,0
7A127924,27385.64,0.0,0
3A127959,6898.79,0.0,0
4A128098,8150.19,0.0,0
0A128528,6893.16,116983.172,0
2A128610,5229.6,0.0,0
2A128695,6517.29,0.0,0
8A128734,10558.23,0.0,0
9A128770,12777.23,0.0,0
1A129222,51193.74,0.0,0
7A129360,23002.54,123294.95397,0
1A129387,10276.38,0.0,0
6A129566,17092.36,0.0,0
6A129599,33298.94,0.0,0
6A129749,12827.46,0.0,0
0A129769,2526443.8,0.0,0
8A129873,5526.38,0.0,0
6A129877,19523.07,0.0,0
8A129945,15642.22,0.0,0
5A130033,16082.24,0.0,0
3A130086,1245810.4,7538.190815,0
0A130088,73668.76,84895.89525,0
3A130121,15235.11,0.0,0
3A130153,8073.76,0.0,0
6A130308,7955.24,0.0,0
5A130420,3016569.2,0.0,0
5A130515,59455.04,26286.11694,0
5A130675,17341.42,0.0,0
7A130697,42948.84,0.0,0
7A130967,17377.94,0.0,0
1A131107,12644.67,0.0,0
1A131136,10441.35,0.0,0
9A131200,5235.45,0.0,0
5A131236,6904.39,14709.93236,0
8A131276,7600.05,0.0,0
9A131323,9915.67,0.0,0
4A131391,8720.29,0.0,0
5A131448,5801.91,0.0,0
3A131467,7437.52,0.0,0
3A131542,3430515.8,0.0,0
5A131646,7162.54,0.0,0
1A131688,5165.04,0.0,0
8A131854,14851.81,0.0,0
5A131876,28611.3,0.0,0
3A131917,6067.57,10111.04911,0
5A131937,6211.14,0.0,0
6A132023,15414.97,0.0,0
7A132124,23543.81,0.0,0
5A132160,9760.88,0.0,0
3A132223,7429.04,0.0,0
7A132244,59651.58,0.0,0
3A132401,26160.68,0.0,0
4A132430,5245.54,0.0,0
1A132454,11134.35,0.0,0
6A132578,7951.66,71540.7181,0
8A132935,24662.94,0.0,0
6A133058,6804.21,0.0,0
5A133169,12408.67,0.0,0
8A133217,6040.08,0.0,0
1A133337,12557.47,0.0,0
5A133454,22071.69,0.0,0
8A133513,5721.72,0.0,0
7A133581,23672.42,0.0,0
4A133696,25729.94,0.0,0
2A133722,6462.49,0.0,0
1A133755,5713.35,0.0,0
8A133767,7591.57,0.0,0
3A133895,665511.6,0.0,0
7A134110,7839.16,0.0,1
8A134112,15525.45,0.0,0
8A134117,9941.35,0.0,0
6A134258,39314.04,0.0,0
7A134286,11424.19,0.0,0
9A134305,10233.14,0.0,0
6A134377,6698.41,0.0,0
7A134407,6585.87,0.0,0
1A134473,20265.02,0.0,0
0A134562,5735.64,0.0,0
7A134567,8295.26,0.0,0
7A134704,12180.54,0.0,0
1A134741,10777.37,0.0,0
3A134832,23573.58,0.0,0
8A134885,11891.63,0.0,0
8A135055,9332.38,0.0,0
2A135114,12709.06,0.0,0
4A135146,34949.08,0.0,0
3A135193,10079.72,12352.5043,0
7A135339,20999.76,15077.14703,0
5A135418,43271.9,0.0,0
7A135702,11002.34,38924.22066,0
6A135741,7687.53,20998.05426,0
5A135782,15953.03,0.0,0
3A135846,15623.38,0.0,0
2A135853,39504.61,0.0,0
4A136155,15435.72,0.0,0
1A136269,17759.98,0.0,0
7A136287,11303.26,0.0,0
4A136333,11108.67,0.0,0
4A136397,5251.7,0.0,1
8A136409,21911.13,0.0,0
8A136456,16420.38,0.0,0
1A136630,8632.46,20061.9761,1
7A136650,12541.42,0.0,0
5A136922,6637.25,0.0,0
4A136980,27504.92,0.0,1
2A137164,13590.76,424646.7579,0
7A137257,6665.14,0.0,0
1A137333,25647.69,0.0,0
3A137401,12039.49,0.0,0
6A137607,32306.58,37588.99995,0
8A137983,5005.07,0.0,0
6A137989,17475.13,0.0,0
5A138062,51385.16,0.0,0
8A138332,26054.32,0.0,0
4A138344,19953.2,0.0,0
5A138486,12598.14,0.0,0
1A138641,17498.66,0.0,0
1A138667,6595.86,0.0,0
1A139012,7258.85,0.0,0
8A139611,6784.63,0.0,0
8A139616,20190.17,0.0,0
7A139696,13959.27,0.0,0
1A139710,6323.85,0.0,1
7A139830,11114.89,29598.20657,1
6A139905,417218.88,0.0,0
2A139938,6452.88,0.0,0
8A140030,8153.54,12229.14373,1
2A140189,9686.76,0.0,0
8A140190,11910.94,0.0,0
6A140343,16496.62,0.0,0
6A140483,9947.9,46594.041,0
5A140532,38844.31,0.0,0
3A140606,14496.41,0.0,0
9A140668,10391.33,0.0,0
3A140823,9439.26,16036.74404,0
8A140953,5103.22,0.0,0
1A141046,5674.23,0.0,0
4A141470,6452.18,248472.5609,0
5A141540,25934.49,0.0,0
4A141604,5600.93,0.0,0
5A141704,7347.26,0.0,0
5A141748,16320.68,0.0,0
8A141761,7550.37,0.0,0
5A141937,23296.26,0.0,0
1A142085,11379.45,0.0,0
3A142152,9455.99,19045.66667,0
6A142180,7833.6,18191.24579,0
6A142289,10099.03,0.0,0
8A142417,7225.92,0.0,0
4A142689,21033.38,0.0,0
3A142764,7031.44,0.0,0
7A142775,8561.34,0.0,0
7A142814,5188.76,0.0,0
8A142856,9137.94,0.0,0
6A142859,26684.35,0.0,0
2A142862,5845.34,0.0,0
9A142900,7340.97,0.0,0
6A142916,25341.27,0.0,0
5A142922,9322.73,0.0,0
1A143019,6086.59,0.0,0
7A143323,18136.04,0.0,0
7A143428,14803.87,0.0,0
7A143551,8347.99,0.0,0
8A143645,9782.58,0.0,0
7A143675,12344.79,0.0,0
4A143738,12265.25,0.0,0
1A143761,8605.69,0.0,0
2A143947,11539.84,0.0,0
0A144036,28674.51,0.0,0
0A144121,78658.42,0.0,0
2A144364,9876.75,0.0,0
3A144411,21191.27,0.0,0
1A144495,8884.37,14988.42705,0
6A144566,26049.5,0.0,0
8A144733,13254.82,0.0,0
9A144734,43164.2,0.0,0
1A144865,24246.9,0.0,0
3A144910,6904.75,0.0,0
5A144940,676588.25,0.0,0
3A145204,13465.54,0.0,0
1A145316,8618.88,0.0,0
4A145379,19197.71,0.0,0
7A145508,5211.47,0.0,0
2A145514,6679.71,0.0,0
5A145695,6144.39,0.0,0
3A145702,6864.99,0.0,0
1A145785,10307.16,0.0,0
8A145790,23904.54,0.0,0
1A145851,5065.44,0.0,0
7A145857,5550.9,0.0,0
4A145986,13596.92,0.0,0
6A146059,5908.5,0.0,0
4A146191,5043.35,0.0,0
3A146208,25644.03,0.0,0
1A146306,5716.72,0.0,0
5A146309,29639.44,0.0,0
0A146326,5297.38,0.0,0
8A146327,60988.68,0.0,0
8A146388,19894.4,0.0,0
3A146473,17155.04,32381.16393,0
9A146522,15847.82,0.0,0
7A146646,5293.75,8604.121627,0
2A146720,8251.66,0.0,0
5A146793,28217.05,13905.54664,0
5A146941,50338.88,0.0,0
4A147040,5132.48,0.0,0
7A147068,23992.01,0.0,0
6A147169,9146.2,0.0,0
3A147241,148966.84,0.0,0
1A147290,6669.19,0.0,0
1A147572,5450.68,0.0,0
3A147624,5566.28,0.0,0
0A147835,50443.26,0.0,0
3A148000,5742.03,0.0,0
5A148118,294210.28,0.0,0
2A148176,21545.44,0.0,0
3A148283,5104.51,0.0,0
9A148284,20513.47,90754.21355,0
6A148295,19731.05,0.0,0
7A148428,4238625.5,0.0,0
2A148469,6856.4,0.0,0
1A148489,7580199.5,0.0,0
8A148602,5316.97,17771.24455,0
6A148969,9272.46,0.0,0
4A149066,16274.29,0.0,0
1A149181,58320.41,0.0,0
1A149239,24770.38,0.0,0
3A149392,11356.18,0.0,1
3A149484,5542.7,0.0,0
7A149571,11938.08,0.0,0
8A149691,11357.64,77278.18796000001,0
4A149790,6505.83,0.0,0
8A150080,16595.32,0.0,0
4A150084,20162.83,0.0,0
1A150168,24738.01,0.0,0
6A150262,11482.37,0.0,0
1A150415,6028.23,0.0,0
1A150450,14672.09,86974.20255,0
6A150565,14450.27,0.0,0
7A150612,12731.74,0.0,0
7A150806,12529.56,0.0,0
2A150845,5957.79,0.0,0
8A150853,13952.7,0.0,0
2A150866,11483.06,0.0,0
1A150895,5268.39,0.0,0
8A150985,11519.28,0.0,0
2A151065,9189.23,0.0,0
6A151169,8990.14,0.0,0
7A151186,16472.26,0.0,0
2A151297,24524.58,0.0,0
7A151371,13892.58,0.0,0
2A151405,7676.87,0.0,0
5A151427,8862.98,0.0,0
1A151585,16002.24,0.0,0
2A151841,7254.63,38065.61495,0
7A151911,12354.71,0.0,0
9A152351,9362.42,0.0,0
5A152367,5786.56,0.0,0
7A152574,14976.16,0.0,0
4A152581,11380.13,0.0,0
2A152706,12221.5,0.0,0
5A152783,5477.48,0.0,0
4A152867,9549.98,0.0,0
8A153144,9726.55,0.0,0
8A153282,13396.51,0.0,0
6A153310,26197.14,0.0,0
3A153445,34331.24,0.0,0
3A153629,2706397.8,111944.5681,0
7A153654,8437.04,0.0,0
2A153779,6500.99,0.0,0
5A153813,6643.02,0.0,0
5A153857,10555.4,0.0,0
8A153900,5599.49,0.0,0
6A153949,518372.97,0.0,0
6A154087,6284.58,0.0,0
4A154252,6821.5,0.0,0
7A154256,11079.33,0.0,0
7A154339,15808.01,0.0,0
5A154345,11924.11,0.0,0
3A154413,24540.26,0.0,0
8A154417,48797.01,0.0,0
2A154430,7601.98,0.0,0
1A154542,6912.07,0.0,0
2A154704,8427.53,0.0,0
8A154761,15253.9,0.0,0
7A154959,18110.88,7969.190958,0
2A155037,83972.95,0.0,0
2A155134,13125.14,0.0,0
7A155159,9970.86,0.0,0
2A155184,38679.88,11144.39162,0
2A155204,30231.29,0.0,0
5A155215,5723.37,0.0,1
6A155287,9415.32,0.0,0
5A155474,9530.78,0.0,0
3A155477,43265.94,0.0,0
1A155512,8361.39,0.0,0
3A155634,8275.77,0.0,0
7A155738,7368.45,0.0,0
5A155853,5893.29,0.0,0
6A156043,17099.75,0.0,0
7A156239,20114.51,0.0,0
3A156398,9609.04,0.0,0
2A156466,696139.44,0.0,0
2A156479,11281.22,0.0,0
5A156712,10340.24,0.0,0
1A156808,5894.87,0.0,0
4A156950,10021.94,99551.17262,0
6A157052,17100.73,0.0,0
4A157053,8913.1,0.0,1
5A157066,5356.87,0.0,0
6A157074,20790.01,0.0,0
7A157103,11254.75,0.0,0
4A157116,43038.44,0.0,0
9A157197,5771.32,0.0,0
